Frame	X1	Y1	Flag1	X2	Y2	Flag2	X3	Y3	Flag3	X4	Y4	Flag4	X5	Y5	Flag5	X6	Y6	Flag6	X7	Y7	Flag7	X8	Y8	Flag8	X9	Y9	Flag9	X10	Y10	Flag10	X11	Y11	Flag11	X12	Y12	Flag12	X13	Y13	Flag13	X14	Y14	Flag14	X15	Y15	Flag15	X16	Y16	Flag16	X17	Y17	Flag17	X18	Y18	Flag18	X19	Y19	Flag19	X20	Y20	Flag20	X21	Y21	Flag21	X22	Y22	Flag22	X23	Y23	Flag23
Tracks 1 to 23																																																																					
234	845.0449	105.156425	 	745.36365	139.17496	 	1093.126	190.05933	 	38.588688	252.6768	 	662.27454	263.17593	 	1364.447	297.53763	 	929.02936	313.08694	 	182.37523	369.8679	 	405.99973	375.26608	 	606.75635	379.46478	 	987.2633	436.1536	 	473.64667	506.89764	 	357.906	538.01337	 	763.61554	575.5381	 	889.8654	695.67	 	1239.5178	712.4902	 	654.64233	750.3708	 	75.3577	832.7603	 	1226.1458	875.49274	 	1310.3894	910.9349	 	738.6782	949.28644	 	831.87225	1040.9092	 	1146.278	1059.9615	 
235	845.30023	104.070946	 	742.5044	138.69737	 	1092.2094	190.16866	 	37.738525	251.80595	 	658.56854	262.08832	 	1364.0614	297.10107	 	928.46075	312.9381	 	178.8188	367.69528	 	404.70346	374.35873	 	605.50635	377.90973	 	986.6258	435.2114	 	472.00806	506.7232	 	357.29123	537.20856	 	762.8286	573.8557	 	889.39825	695.03784	 	1238.1086	711.45496	 	653.20184	749.0188	 	74.60276	831.0768	 	1225.9668	875.0321	 	1310.3467	910.0043	 	738.0972	948.6788	 	831.6475	1040.5231	 	1144.9194	1059.8124	 
236	844.7767	104.58276	 	740.965	139.81001	 	1092.0046	189.98172	 	38.364773	252.28181	 	657.5899	264.95187	 	1363.5911	297.49728	 	927.4608	313.10266	 	177.19095	371.05368	 	404.759	374.51068	 	605.0327	377.97424	 	986.7721	435.21613	 	471.6365	506.90335	 	356.9937	537.31616	 	762.3492	574.5705	 	889.14655	695.43024	 	1238.4136	712.1195	 	652.9967	749.5461	 	74.91442	831.4389	 	1226.0815	875.5709	 	1309.8073	910.1869	 	738.5605	948.426	 	831.0316	1040.9506	 	1144.6571	1059.5902	 
237	845.8493	104.11595	 	744.3906	139.22482	 	1093.6769	189.94801	 	39.883656	252.39728	 	661.5747	263.91418	 	1364.8816	298.27844	 	927.9411	313.2389	 	185.56435	368.96024	 	405.4541	374.73517	 	606.3262	377.34943	 	987.0665	434.9055	 	472.38498	507.73898	 	357.3809	537.7603	 	762.76154	574.83044	 	890.28815	695.6006	 	1240.7291	712.00214	 	654.71277	750.298	 	76.239395	830.93744	 	1227.3999	875.6585	 	1310.7682	910.81506	 	739.38434	948.34247	 	832.8304	1041.3129	 	1146.6188	1059.8851	 
238	843.4402	104.03986	 	740.3306	139.68831	 	1092.8496	189.3423	 	39.336945	252.252	 	656.728	263.97318	 	1363.5459	297.85703	 	927.3683	312.85693	 	178.0569	370.4916	 	404.89252	374.8082	 	605.3054	378.33325	 	986.5685	433.73624	 	471.2794	507.1663	 	356.53925	537.52795	 	761.1296	574.187	 	887.6862	695.54565	 	1238.8971	711.6366	 	652.5496	749.76	 	75.23968	831.12134	 	1226.8564	875.2691	 	1309.6721	910.46454	 	737.9208	947.6529	 	831.8029	1041.727	 	1144.7383	1059.5737	 
239	844.0818	105.12849	 	742.70593	141.67627	 	1092.9026	190.1469	 	40.00939	252.8745	 	659.5419	266.3642	 	1364.11	298.72537	 	927.8211	312.71277	 	181.44186	371.94415	 	405.78082	375.50616	 	606.67017	379.8106	 	986.8652	434.3674	 	471.52893	507.5673	 	356.97305	538.027	 	761.4555	575.70026	 	889.85443	695.5846	 	1240.2008	711.59686	 	653.62524	749.7009	 	76.95928	831.5194	 	1227.8882	875.72705	 	1309.4347	910.8157	 	738.849	947.84344	 	833.6728	1042.2743	 	1146.7231	1059.4404	 
240	843.8123	104.91908	 	741.2526	140.09114	 	1093.2832	190.19444	 	40.002274	252.43523	 	658.08887	264.5243	 	1364.3737	298.17392	 	927.5376	312.23743	 	178.86679	370.54926	 	405.90842	374.3056	 	606.6097	379.04025	 	986.7221	433.81528	 	471.70612	506.81644	 	356.70325	537.8229	 	760.8471	575.4286	 	889.9514	694.5622	 	1240.1827	711.30414	 	653.0728	748.5695	 	77.23161	830.71295	 	1228.7107	874.9562	 	1309.6738	909.7084	 	737.7499	946.81445	 	833.2071	1040.8375	 	1147.1516	1059.2234	 
241	842.9207	106.00824	 	739.8077	141.1401	 	1093.2443	190.66685	 	40.73322	253.5637	 	658.43604	265.75452	 	1364.3258	298.39133	 	927.5371	312.16132	 	178.75662	372.94565	 	405.62424	374.9128	 	606.29346	379.53897	 	987.12415	434.30145	 	471.74957	506.77798	 	356.59766	537.9887	 	761.0407	576.04315	 	889.0905	694.5825	 	1239.7892	712.2651	 	652.61304	748.8947	 	76.82802	831.0912	 	1228.3168	876.07874	 	1309.3057	909.7657	 	737.6615	946.43494	 	833.72565	1042.3352	 	1147.1683	1059.4888	 
242	844.5897	106.01789	 	742.5777	139.71935	 	1093.3684	191.19875	 	40.960407	254.42139	 	662.0142	264.07022	 	1365.158	298.3358	 	928.26263	311.89743	 	184.09749	370.1433	 	406.69388	374.9691	 	607.56134	379.14523	 	987.60504	436.03687	 	471.86835	507.29654	 	356.37405	538.7247	 	762.1943	575.8144	 	890.3198	694.78217	 	1241.0743	713.1559	 	653.1208	748.4629	 	77.15417	830.17786	 	1228.5673	875.643	 	1309.0021	909.7716	 	738.06805	946.4126	 	835.09796	1041.6161	 	1148.5706	1059.5642	 
243	843.05444	106.062355	 	738.44666	140.13683	 	1091.5146	191.02708	 	39.488083	253.8252	 	655.5409	263.7815	 	1364.246	297.39227	 	926.0803	311.8613	 	175.20894	369.8668	 	405.92905	373.9905	 	605.6682	379.0483	 	986.1917	435.18057	 	471.34927	506.57565	 	355.21423	538.818	 	760.5166	575.9717	 	888.2991	694.78485	 	1238.1097	713.6434	 	651.12146	747.9775	 	76.61887	830.172	 	1227.5502	875.3575	 	1307.828	909.182	 	736.5385	945.80786	 	833.0723	1041.067	 	1146.476	1059.6456	 
244	845.0048	106.77743	 	741.5378	140.5445	 	1092.9304	191.54352	 	40.544094	254.32137	 	659.19037	265.3607	 	1365.3424	299.10654	 	927.9576	312.14337	 	182.16817	370.62625	 	406.46576	374.40796	 	607.0551	379.8143	 	987.77026	435.78314	 	473.00336	507.4465	 	355.8441	539.3797	 	761.41815	576.83417	 	890.42316	695.8647	 	1240.7103	714.2841	 	652.7762	747.34064	 	77.976875	830.08203	 	1228.6252	875.2005	 	1308.7861	909.0462	 	737.8373	946.0673	 	835.06006	1041.2633	 	1148.683	1059.7981	 
245	844.25055	106.07546	 	740.67554	139.10672	 	1092.808	191.127	 	40.16705	253.80995	 	659.47986	263.60254	 	1364.861	297.98547	 	927.5371	311.3055	 	181.35756	367.51178	 	405.6401	373.2924	 	606.4817	379.25146	 	988.79755	435.2848	 	472.0799	507.36618	 	355.75635	538.66583	 	761.1544	577.0031	 	890.43494	694.7573	 	1239.455	713.25543	 	651.07056	745.8309	 	77.377846	828.716	 	1228.1495	873.90796	 	1309.7457	908.2954	 	737.4009	945.6909	 	833.9928	1039.5115	 	1146.6	1059.5352	 
246	843.6625	106.25625	 	739.7772	140.87651	 	1091.9364	191.76086	 	39.617348	253.56519	 	658.2244	265.67798	 	1364.6204	298.72223	 	927.45123	311.84183	 	178.2946	370.85675	 	406.21667	373.3158	 	606.30347	379.4372	 	988.486	435.12347	 	472.74	507.98944	 	355.37418	538.47156	 	761.0188	577.1476	 	889.7056	695.54346	 	1238.6752	713.94525	 	650.1537	745.94977	 	76.4923	828.5687	 	1227.0941	874.6714	 	1309.8845	908.4057	 	736.6026	945.36884	 	833.4447	1040.0131	 	1146.5425	1059.9366	 
247	844.3802	105.627884	 	742.93274	139.38214	 	1092.998	192.26555	 	40.6476	253.5921	 	660.71564	263.88553	*	1365.332	298.72742	 	927.7633	311.7465	 	182.56168	368.4687	 	405.63834	372.49716	 	607.5845	379.47757	 	989.67584	434.9379	 	473.73846	507.85376	 	356.0598	538.76117	 	760.90906	577.8212	 	890.24194	695.5327	 	1240.5272	714.06287	 	651.768	745.68994	 	77.592384	828.5168	 	1227.6992	874.56964	 	1310.192	908.0249	 	736.92444	945.3176	 	834.7423	1040.2094	 	1147.8341	1059.7915	 
248	843.06586	105.34598	 	739.56274	140.05101	 	1092.5496	191.6901	 	39.937748	252.51137	 	656.99695	264.10736	*	1364.1685	298.07962	 	927.07117	310.86566	 	176.6866	369.19656	 	404.55478	372.17413	 	606.3122	379.15622	 	988.58044	434.17715	 	474.0025	507.6359	 	354.8985	537.6494	 	760.5105	577.65	 	888.5024	694.0502	 	1238.8441	713.528	 	650.07056	745.8303	 	75.89934	828.0699	 	1225.604	874.1164	 	1309.1282	907.7719	 	735.6945	945.00726	 	833.8123	1039.0116	 	1145.7589	1059.5355	 
249	845.62134	106.60341	 	745.17303	141.12706	 	1093.6771	191.7329	 	40.97089	253.11586	 	661.32635	263.75558	*	1365.2737	299.2676	 	928.5526	311.2689	 	183.57191	370.65744	 	405.80807	373.35422	 	608.32794	379.41458	 	989.71716	434.36697	 	474.88242	508.11478	 	356.2596	538.14636	 	761.41565	577.66	 	890.1933	694.8741	 	1240.8087	714.77026	 	651.392	746.55676	 	77.164055	829.4637	 	1227.2314	875.1851	 	1310.1453	908.5324	 	736.9986	946.19946	 	836.16266	1039.748	 	1147.9957	1059.7644	 
250	844.9487	105.83411	 	743.6133	138.76163	 	1092.0587	190.61032	 	40.006012	252.46565	 	660.42474	261.94418	*	1364.4857	299.17474	 	927.9245	310.22598	 	178.58775	369.00916	 	404.6975	372.98752	 	607.3307	378.43262	 	988.82916	434.18274	 	473.87338	507.98062	 	355.6892	537.78107	 	760.7592	576.62555	 	889.3668	694.0243	 	1240.1744	714.4036	 	650.544	745.4811	 	75.91615	828.77704	 	1226.6578	874.5159	 	1309.0128	908.28754	 	736.4014	945.3408	 	835.4118	1038.9701	 	1147.2306	1059.5063	 
251	844.6714	106.57688	 	742.9669	140.38968	 	1091.8331	191.76172	 	40.769165	253.47047	 	659.6611	264.8828	 	1365.081	299.23505	 	928.3745	310.12686	 	176.68066	371.07663	 	404.83875	373.98462	 	607.47675	379.27356	 	988.0922	433.75308	 	474.2529	507.91553	 	355.2872	537.8194	 	759.603	577.38586	 	889.04315	694.2216	 	1240.471	715.3254	 	650.7538	746.96844	 	75.705185	829.80615	 	1226.9741	875.38403	 	1308.986	909.2058	 	736.0842	944.86597	 	834.20953	1039.334	 	1146.8527	1059.5076	 
252	846.3049	106.11317	 	745.3194	138.43744	 	1092.8427	191.65593	 	41.676773	253.47769	 	663.9501	262.80505	 	1365.444	299.10703	 	928.9019	309.7552	 	182.04895	368.75433	 	405.56357	374.46652	 	608.46466	378.7709	 	988.6583	433.24347	 	474.2345	508.48196	 	355.29492	537.2339	 	760.0785	576.9459	 	890.75	694.356	 	1241.5966	715.04456	 	653.0383	746.6934	 	76.41414	830.2935	 	1227.7761	875.00885	 	1309.5747	909.853	 	737.18353	945.54315	 	834.65045	1038.8141	 	1148.028	1059.4308	 
253	845.69794	106.41581	 	742.07715	139.16086	 	1091.9708	191.00246	 	41.416523	252.81516	 	659.63043	263.29816	 	1364.6091	298.633	 	928.407	309.20193	 	177.19003	369.42273	 	404.0538	374.3694	 	607.1184	379.20566	 	987.63934	432.29214	 	473.86978	508.39728	 	354.83374	536.429	 	759.1955	576.15686	 	890.13055	694.16766	 	1239.7908	714.72437	 	651.2629	745.4623	 	74.96379	829.45966	 	1227.3577	874.47626	 	1309.121	909.98883	 	735.93713	945.28955	 	832.94476	1039.2164	 	1146.4634	1059.1404	 
254	847.0999	106.440636	 	744.6399	140.48117	 	1093.0402	191.16376	 	42.79275	252.91676	 	663.79596	263.9053	 	1365.7125	299.8138	 	929.5033	310.29813	 	183.73056	371.38733	 	405.76993	375.26318	 	608.91943	380.29175	 	989.07745	433.25253	 	474.28625	508.9773	 	356.2115	537.0344	 	760.2498	577.2209	 	890.7837	695.48755	 	1242.7103	715.6943	 	653.6122	746.4481	 	76.14634	830.3786	 	1228.7866	875.8036	 	1309.9277	910.23804	 	737.43665	946.28644	 	835.0159	1040.3901	 	1146.851	1059.3239	 
255	845.7248	105.40267	 	741.98	139.00728	 	1091.9375	189.87262	 	41.80164	252.30305	 	660.1836	260.86716	 	1364.3453	299.50165	 	928.54736	309.65887	 	177.51616	369.1104	 	405.029	374.3672	 	608.48724	379.32938	 	988.00195	432.50842	 	473.08725	508.0363	 	355.3705	536.7694	 	759.1016	576.65027	 	890.0215	694.5536	 	1241.3434	714.61346	 	652.9089	746.6834	 	75.299	830.03174	 	1227.5952	874.7192	 	1309.3375	909.9204	 	735.7217	945.17615	 	833.30914	1038.816	 	1144.8821	1059.1138	 
256	845.7281	106.21104	 	742.2369	140.23427	 	1092.4525	189.94377	 	42.271202	252.82498	 	661.3036	262.4126	 	1364.7251	299.8563	 	928.7182	309.57477	 	179.21277	370.29877	 	405.67902	374.04715	 	609.4404	380.0143	 	987.9643	432.42242	 	473.63693	508.90134	 	355.19797	537.3636	 	759.178	576.8937	 	890.3462	695.0327	 	1241.3939	715.32086	 	653.08545	747.0259	 	75.101776	831.11896	 	1227.5735	875.305	 	1309.2236	909.9722	 	735.5598	945.43286	 	833.4623	1039.104	 	1145.1718	1059.4979	 
257	846.84125	105.77194	 	745.2621	138.95349	 	1094.2352	190.41487	 	42.74267	252.61328	 	666.7463	261.03198	 	1366.0944	300.58112	 	929.34064	310.344	 	184.14711	368.97565	 	406.18945	373.9929	 	610.9395	378.59735	 	988.82996	431.88937	 	474.38895	508.58398	 	356.33517	537.2946	 	759.6961	577.5526	 	891.98956	694.77484	 	1242.8544	714.45026	 	654.2798	747.03894	 	76.12682	830.22504	 	1229.0929	874.6155	 	1310.5043	909.80945	 	735.88806	945.4949	 	834.8943	1038.383	 	1146.4764	1058.9208	 
258	845.43475	105.21968	 	740.8381	139.25356	 	1093.6606	190.15201	 	41.99316	251.86488	 	661.9874	261.33218	 	1364.5441	300.17935	 	928.73816	309.56134	 	178.12244	369.54453	 	404.16666	373.81253	 	609.01715	377.977	 	987.9615	431.40613	 	473.03632	507.3732	 	355.76212	536.90857	 	757.8078	576.9648	 	890.65656	694.0927	 	1241.3011	714.03613	 	652.5185	745.7521	 	74.678276	829.6861	 	1227.539	874.3098	 	1309.4039	908.77563	 	734.93585	945.0104	 	833.2869	1038.7863	 	1143.8427	1058.4657	 
259	846.37085	105.25854	 	744.2283	139.84978	 	1094.4879	190.22737	 	43.262897	252.61304	 	666.01666	261.48984	 	1365.7855	300.36087	 	929.1244	310.4955	 	184.05888	370.81885	 	404.8819	374.9758	 	610.61743	378.63153	 	989.16095	432.1478	 	474.07312	508.15747	 	357.47244	537.73145	 	758.03705	578.3274	 	892.1111	694.4229	 	1243.4187	714.5346	 	653.99695	746.62695	 	76.18045	829.8156	 	1228.8976	875.45026	 	1309.8527	909.93835	 	736.2572	944.9443	 	835.9551	1039.4296	 	1145.5013	1058.9237	 
260	845.4029	104.781975	 	742.39655	138.24448	 	1093.6097	190.20325	 	41.44916	251.98065	 	663.854	259.08295	 	1365.2513	299.87845	 	928.3941	309.55746	 	181.28004	367.93253	 	404.28778	374.26724	 	609.29895	377.68167	 	988.7189	431.36172	 	473.60193	508.51633	 	356.59006	536.94275	 	756.95996	578.2334	 	890.7139	693.6497	 	1242.9336	714.4073	 	652.47754	746.14526	 	75.52809	829.477	 	1228.4652	875.4247	 	1309.2513	909.7783	 	735.88654	943.8854	 	835.19635	1039.3317	 	1144.8616	1058.3893	 
261	845.6912	105.463135	 	743.4507	139.89641	 	1094.8009	190.95113	 	41.96278	252.766	 	664.70636	261.14203	 	1365.7715	300.17368	 	929.47034	310.33148	 	183.49727	370.7443	 	404.63156	374.504	 	609.42035	378.26978	 	990.3379	431.5034	 	473.5262	508.85492	 	357.0439	537.36255	 	757.72705	577.9598	 	891.3981	694.0548	 	1244.0536	715.91077	 	653.53217	746.7547	 	75.88298	829.06104	 	1228.9854	876.1573	 	1309.6516	909.61115	 	735.6716	943.7412	 	834.6162	1039.3062	 	1145.0128	1058.1487	 
262	846.5497	104.80445	 	744.99097	138.87546	 	1095.2568	190.98628	 	42.073826	252.24638	 	666.8363	261.28616	 	1366.4879	299.89902	 	929.618	310.28748	 	186.50798	369.164	 	404.95844	375.6703	 	610.7568	378.3114	 	990.77783	431.26306	 	473.69876	508.98618	 	357.23074	536.8685	 	758.2346	577.6336	 	892.1288	693.6624	 	1244.3278	715.39886	 	654.3614	746.7452	 	76.404625	828.15405	 	1229.169	876.33276	 	1309.5889	908.92755	 	735.48193	944.4723	 	834.98047	1039.1161	 	1144.7717	1058.3033	 
263	844.3808	104.66551	 	741.4982	138.32051	 	1093.9419	190.33167	 	41.442776	252.2052	 	662.7482	261.66113	 	1365.4476	299.68005	 	927.73914	309.44574	 	179.57123	368.1968	 	403.4301	375.54602	 	609.3129	378.59033	 	989.87024	431.39664	 	472.3508	508.5	 	356.18576	536.37134	 	756.9301	576.77026	 	890.38153	693.1954	 	1242.3962	715.54285	 	652.4295	745.62537	 	75.29521	827.76154	 	1226.7998	876.4569	 	1308.3942	908.43286	 	734.98334	943.9867	 	833.3398	1037.9728	 	1143.7708	1058.1997	 
264	845.37103	104.80306	 	743.7284	139.71677	 	1094.4856	191.04033	 	42.48389	252.33601	 	665.4568	262.4924	 	1366.8971	300.02225	 	928.3685	309.83203	 	186.11105	369.20444	 	404.44812	376.40536	 	610.3905	379.1288	 	991.76685	432.17722	 	472.9938	509.20496	 	357.8705	536.6504	 	757.7756	577.1654	 	891.47504	693.9364	 	1244.9257	716.4196	 	654.05145	746.4434	 	75.75532	828.4121	 	1229.2938	877.3299	 	1309.2805	909.5647	 	735.7548	944.59326	 	835.3045	1038.7808	 	1144.8475	1058.9258	 
265	844.9524	104.094345	 	743.1348	139.2134	 	1094.0776	190.72997	 	41.95109	251.94476	 	664.7937	261.10242	 	1367.005	299.4653	 	927.4043	309.63794	 	185.73514	367.76758	 	404.0948	376.2656	 	609.3564	378.5671	 	991.4563	431.59082	 	472.45746	508.77252	 	357.1443	536.0957	 	757.15753	576.69714	 	891.17596	693.1647	 	1244.3291	715.4082	 	653.18555	744.70844	 	75.462425	827.9167	 	1228.4229	876.39514	 	1308.2092	908.5816	 	735.70044	944.0116	 	834.6677	1038.54	 	1143.8218	1058.784	 
266	844.04675	104.5935	 	742.86444	141.20647	 	1094.5027	190.06586	 	41.2	251.67955	 	662.87415	263.19354	 	1366.0624	299.08685	 	927.1267	309.10287	 	183.52533	372.0965	 	403.13657	376.49606	 	609.4884	378.23148	 	991.11694	432.28967	 	471.90067	508.5206	 	357.20184	536.18384	 	756.789	576.2973	 	890.2471	692.9623	 	1245.1528	715.48334	 	653.0224	744.9603	 	75.08554	828.8482	 	1227.6993	877.0068	 	1308.1542	908.71594	 	735.1467	943.91534	 	833.0892	1039.4105	 	1143.5255	1058.9581	 
267	845.03546	104.57378	 	744.363	139.60834	 	1095.2507	190.21619	 	41.82872	250.87717	 	664.47473	262.4714	 	1366.3602	298.68066	 	928.5924	308.71127	 	187.71664	370.42838	 	403.30908	376.35852	 	610.1593	378.29697	 	992.1487	432.03723	 	472.5028	508.88315	 	357.19797	536.2919	 	757.0936	576.33136	 	890.6121	692.9834	 	1246.3821	714.51025	 	654.2873	745.7792	 	75.55228	828.6557	 	1228.1648	876.3523	 	1309.3601	908.69073	 	736.50684	943.78076	 	833.42896	1038.7336	 	1144.259	1058.8324	 
268	843.38196	104.56271	 	741.723	140.53502	 	1093.8049	189.65654	 	41.78016	249.84935	 	660.904	262.7248	 	1365.544	297.73862	 	928.58716	307.862	 	183.37141	370.55475	 	403.5552	376.00696	 	608.934	378.86053	 	991.4386	431.9333	 	471.378	508.34192	 	356.9296	536.0575	 	756.01514	576.5617	 	890.3431	692.9708	 	1245.4584	713.9204	 	652.93726	744.97614	 	75.168144	828.09125	 	1226.9496	875.80725	 	1309.0638	907.97144	 	736.4844	943.30725	 	831.43225	1038.59	 	1142.6555	1058.7623	 
269	844.3376	104.90371	 	745.2185	141.73593	 	1095.2168	189.92683	 	43.07497	251.5617	 	665.0797	263.65894	 	1366.4448	298.33112	 	929.5946	309.07446	 	189.17828	371.4875	 	404.43427	377.1459	 	609.884	379.3159	 	992.291	432.40433	 	471.85666	508.90033	 	358.11273	536.61084	 	758.20825	577.3701	 	892.34076	694.0862	 	1247.5983	714.4581	 	654.7352	745.6408	 	76.01771	828.7018	 	1228.6104	877.2786	 	1309.841	908.4357	 	737.2592	944.2134	 	834.17126	1040.1425	 	1144.891	1059.3424	 
270	843.48315	103.10104	 	742.63995	140.27237	 	1094.1709	189.43385	 	41.911934	251.46672	 	661.0229	261.7138	 	1364.9147	298.10297	 	928.5569	307.8964	 	185.17914	369.33154	 	403.5431	377.26303	 	608.46313	378.14404	 	991.9341	431.9926	 	470.89154	507.56253	 	356.93622	536.00525	 	757.31866	577.18536	 	890.99054	693.49347	 	1246.2771	713.5102	 	653.5907	744.8265	 	74.60955	827.3944	 	1227.523	877.1198	 	1308.983	907.9442	 	736.08386	943.2715	 	833.2603	1039.0293	 	1143.6333	1059.1444	 
271	843.1308	103.32656	 	742.23676	142.02823	 	1093.7786	189.87685	 	42.624077	252.72652	 	660.75226	262.525	 	1365.3336	298.0416	 	928.07007	308.27838	 	185.67743	371.4733	 	403.2025	377.4933	 	608.5533	378.52026	 	992.03174	432.48596	 	471.28705	507.96127	 	356.56958	535.8992	 	757.8543	577.23517	 	890.43243	693.8308	 	1245.9303	713.21967	 	653.31696	745.742	 	75.22923	827.9474	 	1227.563	877.379	 	1308.7263	907.2481	 	736.19617	944.0782	 	834.16235	1039.709	 	1142.8104	1059.3434	 
272	844.5	103.28002	 	744.1329	141.3513	 	1094.3129	189.97563	 	44.03322	253.14032	 	664.6259	261.2371	 	1366.2375	297.3589	 	928.2933	308.8174	 	190.55898	368.80475	 	404.16025	376.88342	 	609.58026	378.0593	 	992.3736	432.7812	 	471.96625	508.19855	 	356.9406	536.0816	 	758.8946	577.766	 	890.9938	693.35516	 	1247.6963	713.7464	 	654.276	745.67737	 	76.58277	827.76843	 	1228.1652	877.428	 	1309.1752	908.1356	 	736.6865	944.75775	 	835.4144	1039.1252	 	1143.8158	1059.3254	 
273	843.037	103.563034	 	741.5699	142.41379	 	1094.0565	189.22066	 	43.23171	252.14322	 	662.6051	262.05576	 	1365.6509	296.8592	 	928.0786	309.0565	 	185.19244	369.90207	 	402.6775	375.96808	 	608.97003	378.4046	 	991.89	432.67963	 	471.15192	507.05396	 	356.58832	535.6447	 	758.5309	578.00806	 	890.77844	692.68994	 	1245.848	713.6245	 	653.0195	745.5359	 	75.209625	828.0343	 	1228.667	876.6459	 	1308.6678	908.18146	 	735.758	944.3977	 	835.01935	1039.155	 	1143.0214	1059.1926	 
274	844.8993	104.1891	 	743.6867	142.60342	 	1095.2974	190.3067	 	44.705215	252.09525	 	665.4175	263.47083	 	1366.2876	297.18216	 	929.69586	309.53784	 	188.33644	371.01355	 	404.19107	377.5458	 	610.0718	379.06415	 	992.9406	433.71188	 	472.7426	508.14664	 	357.4917	535.95935	 	759.1866	578.7609	 	891.4894	692.65717	 	1246.6433	714.6729	 	654.4438	746.3421	 	75.66156	828.4287	 	1229.6918	877.2901	 	1309.2704	908.6317	 	736.95355	945.1297	 	837.0991	1039.3717	 	1143.6968	1059.5707	 
275	843.89014	104.0841	 	741.74976	141.2397	 	1094.2	189.76068	 	43.11856	251.78749	 	661.56134	260.98926	 	1365.6117	297.11603	 	929.448	309.2554	 	184.44458	368.67307	 	403.50784	376.38348	 	608.5871	378.50702	 	993.0166	433.55682	 	472.27234	507.42783	 	356.32697	535.65515	 	757.4882	579.0792	 	889.1922	692.023	 	1245.3683	713.54706	 	652.96643	744.7386	 	73.17329	827.9548	 	1228.7714	875.3409	 	1308.0526	907.8271	 	734.53815	945.01624	 	835.13763	1038.379	 	1142.5774	1059.2042	 
276	844.22034	105.11758	 	742.2425	143.50266	 	1094.6973	190.61607	 	43.204582	252.30362	 	662.3151	262.4571	 	1366.8177	296.56802	 	929.9875	310.0086	 	185.28397	371.3135	 	403.95306	377.15585	 	609.4649	379.1462	 	993.4558	433.932	 	471.99252	508.03186	 	356.0423	536.3582	 	757.5037	579.9592	 	889.0047	691.92175	 	1246.3357	713.6244	 	653.3403	745.73206	 	73.67871	828.0643	 	1229.5865	875.7654	 	1308.3915	908.0465	 	734.8216	944.98016	 	834.9436	1039.6499	 	1143.4735	1059.534	 
277	845.98016	104.883995	 	744.9661	143.84236	 	1096.2391	191.22025	 	44.707645	252.31346	 	665.7643	261.4429	 	1367.612	297.32474	 	931.07776	310.5803	 	189.12314	370.93295	 	404.6505	377.0496	 	610.5006	379.28284	 	994.6158	434.4498	 	472.4366	508.36987	 	356.70612	535.9822	 	758.67194	579.7588	 	891.1954	691.5546	 	1247.9509	713.9605	 	655.8627	745.48846	 	75.09865	828.29254	 	1230.3734	875.43866	 	1309.411	907.866	 	734.96625	945.1829	 	835.9717	1039.6486	 	1143.7638	1059.2548	 
278	844.60846	105.01256	 	741.5429	144.98999	*	1094.9684	190.8146	 	43.74116	252.56955	 	660.6231	262.41702	 	1365.8285	296.52173	 	929.94403	309.66043	 	181.16724	371.79117	 	403.4675	376.46356	 	608.62506	379.53156	 	993.14667	433.97256	 	471.44727	507.77136	 	355.68002	535.70654	 	757.3675	578.91425	 	889.27	691.1459	 	1245.6294	713.5582	 	654.5941	745.3892	 	72.972176	828.37933	 	1228.5741	875.61707	 	1307.941	907.1652	 	733.63617	944.8778	 	833.8852	1039.6216	 	1141.5476	1059.0402	 
279	846.249	105.789696	 	744.4549	144.9251	*	1096.4489	190.87273	 	45.07895	253.33588	 	663.3249	262.57178	 	1367.0792	297.4116	 	930.40814	310.8691	 	185.0578	371.55063	 	403.50558	376.94495	 	609.1861	380.04843	 	993.3708	433.89597	 	471.70883	508.3862	 	356.3888	535.78467	 	758.1398	579.3904	 	890.5234	691.4737	 	1246.5853	713.80133	 	655.69586	746.21545	 	73.84778	829.06	 	1230.1914	875.3055	 	1307.7983	907.5596	 	734.1795	945.5452	 	835.1073	1040.1598	 	1141.7726	1058.9829	 
280	846.68964	104.93391	 	743.6431	143.69203	 	1096.3337	190.5306	 	44.67314	252.78171	 	663.51746	261.36072	 	1366.8397	296.82047	 	930.00055	310.09006	 	184.17462	369.5	 	402.44937	376.5324	 	608.9882	380.36954	 	993.30634	432.83542	 	471.33435	508.17267	 	355.69406	534.86847	 	758.061	579.0841	 	890.5249	690.813	 	1246.0438	712.9967	 	657.07477	745.703	 	73.943756	828.64624	 	1229.7728	874.84393	 	1307.3926	906.67194	 	733.8043	944.9259	 	835.00275	1038.9984	 	1141.5251	1059.1296	 
281	846.7598	105.70296	 	743.2919	145.81975	 	1096.8485	190.9303	 	45.42676	254.13774	 	663.74615	262.66043	 	1367.0879	297.70142	 	930.0607	310.48557	 	183.24512	374.06668	 	401.92795	375.5257	 	608.9601	381.49075	 	992.8561	433.00082	 	471.57083	508.81323	 	355.4503	535.3252	 	758.27814	579.8764	 	890.3896	690.16003	 	1245.4988	713.23584	 	657.0784	746.0319	 	74.59397	829.7211	 	1229.398	875.2765	 	1307.2588	906.44946	 	733.67944	944.71747	 	835.77234	1039.3213	 	1141.8485	1059.4594	 
